namaste_code,name
ST-3.2,kṣāra-atidagdha-nāsā
ST-3.3,kṣāra-atidagdha-nētram
ST-3.4,kṣāra-atidagdha-śrōtram
ST-4,kṣāra-hīnadagdhaḥ/durdagdha
SU,agnikarma-apacāraḥ
SU-1,agnivibhrama
SU-1.1,agni-atidagdhaḥ
SU-1.1.1,atidagdha-nāsā
SU-1.1.2,atidagdha-guda
SU-1.1.3,atidagdha-arśaḥ
SU-1.2,durdagdham
SU-1.3,hīnadagdha-arśaḥ
SU-1.4,tutthadagdhaḥ
SW,vraṇa-apacāraḥ
SW-1,abudhnavraṇaḥ
SW-2,adhyaśana-vraṇaḥ
SW-3,ajīrṇabhōjana-vraṇaḥ
SW-4,ātirūkṣavraṇavarti-upayōgaḥ
SW-5,atisnigdhavraṇavarti-upayōgaḥ
SW-6,gāḍhabandhana-vraṇaḥ
T,vikāraḥ-saṅkīrṇa
PAT,prākr̥tikaḥ
U,samyak-cikitsā
U-1,samyak-snēhanam
U-2,samyak-svēdanam
U-3,samyak-rūkṣaṇam
U-4,samyak-staṁbhanam
U-5,samyak-laṅghanam
U-6,samyak-br̥ṁhaṇam
U-7,samyak-vamanam
U-8,samyak-virēcanam
U-9,samyak-bastiḥ
U-9.1,samyak-nirūhabastiḥ
U-9.2,samyak-anuvāsana-bastiḥ
U-10,samyak-nasyam
U-11,samyak-snēhana-nasyam
U-12,samyak-kavalaḥ
U-13,samyak-gaṇḍūṣaḥ
U-14,samyak-tarpaṇam
U-15,samyak-puṭapākaḥ
U-16,samyak-āścyōtanaḥ
U-17,samyak-lēkhanāñjanam
U-18,samyak-prasādāñjana
U-19,samyak-dhūmapānaḥ
U-20,samyak-raktamōkṣaṇam
U-21,samyak-jalūkāvacaraṇam
U-22,samyak-agnikarmaḥ
U-23,samyak-kṣārakarmaḥ
V,svābhāvikaḥ
VA,prakr̥tiḥ
SS50,vātaprakr̥tiḥ
SS51,pittaprakr̥tiḥ
SS52,kaphaprakr̥tiḥ
SS53,vātapittaprakr̥tiḥ
SS54,pittakaphaprakr̥tiḥ
SS55,kaphavātaprakr̥tiḥ
SS56,"tridōṣajaprakr̥tiḥ,"
VB,prākr̥ta-dōṣa-karmaḥ
VB-1,avikr̥tavāta-karmaḥ
VB-2,avikr̥ta-pittakarmaḥ
VB-3,avikr̥ta-kaphakarmaḥ
VC,prākr̥ta-dhātu-karmaḥ
VC-1,prākr̥ta-rasakarmaḥ
VC-2,prākr̥ta-raktakarmaḥ
VC-3,prākr̥ta-māṁsakarmaḥ
VC-4,prākr̥ta-mēdōkarmaḥ
VC-5,prākr̥ta-asthikarmaḥ
VC-6,prākr̥ta-majjākarmaḥ
VC-7,śuddha-ārtavakarmaḥ
VC-8,śuddhaśukra-karmaḥ
VC-9,avikr̥ta-mūtrakarmaḥ
VC-10,avikr̥tapurīṣa-karmaḥ
VC-11,śuddhastanya-karmaḥ
VD,sāraḥ
VD-1,tvaksāraḥ
VD-2,raktasāraḥ
VD-3,māṁsa-sāraḥ
VD-4,mēdōsāraḥ
VD-5,asthisāraḥ
VD-6,majjāsāraḥ
VD-7,śukrasāraḥ
VD-8,ōjōsāraḥ
VD-9,sattvasāraḥ
VD-10,sarvasāraḥ
VE,kāyaḥ
VE-1,satvakāyaḥ
VE-1.1,brahmakāyaḥ brāhmasattvaṃ
VE-1.2,māhēndrakāyaḥ aindrasattvaṃ
VE-1.3,vāruṇakāyaḥ vāruṇasattvaṃ
VE-1.4,kaubērakāyaḥ kauberasattvaṃ
VE-1.5,gandharvakāyaḥ gāndharvasattvaṃ
VE-1.6,yāmyakāyaḥ yāmyasattvaṃ
VE-1.7,"r̥ṣikāyaḥ ṛṣisattvaṃ, ārṣasattvaṃ"
VE-2,rājasikakāya
VE-2.1,āsurakāyaḥ āsurasattvaṃ
VE-2.2,sarpakāyaḥ sarpasattvaṃ
VE-2.3,śākunikāyaḥ śākunasattvaṃ
VE-2.4,rākṣasakāyaḥ/ rākṣasasattvaṃ
VE-2.5,paiśācakāyaḥ/ paiśācasasattvaṃ
VE-2.6,prētakāyaḥ/ pretasattvaṃ
VE-3,tāmasikakāya
VE-3.1,pāśavakāyaḥ pāśavasattvaṃ
VE-3.2,matsyakāyaḥ mātsyasattvaṃ
VE-3.3,vānaspatyakāyaḥ
VF,vayaḥ/kālaḥ
VF-1,r̥tukālaḥ-r̥tumatiḥ
VF-2,vārdhakyam
VF-3,maraṇam
VG,garbhaḥ
VG-1,upasthitagarbhaḥ
VG-2,sadyōgarbhaḥ
VG-3,vyaktagarbhaḥ
VG-4,garbhavr̥ddhiḥ
VG-4.1,prathamamāsa-garbhaḥ
VG-4.2,dvitīyamāsa-garbhaḥ
VG-4.3,tr̥tīyamāsa-garbhaḥ
VG-4.4,caturthamāsa-garbhaḥ
VG-4.5,pañcamamāsa-garbhaḥ
VG-4.6,ṣaṣṭamamāsa-garbhaḥ
VG-4.7,saptamamāsa-garbhaḥ
VG-4.8,aṣṭamamāsa-garbha:
VG-5,prajāyanī-prajananakālaḥ
VG-6,upasthitaprasavaḥ
VG-7,āsannaprasavaḥ
VG-8,sūtikā
VH,prākr̥ta-śarīravyāpāraḥ
VH-1,jīrṇāhāraḥ
VH-2,prākr̥ta-avayavaḥ/aṅgam/indriyam
VH-3,śrēṣṭha-avayavaḥ
VH-4,prākr̥ta-vihāraḥ
VH-4.1,vyāyāmaḥ
V-1,jvaramōkṣaḥ
V-2,vigatajvaraḥ/muktajvaraḥvyādhi-viniścayaḥ
W,prākr̥titaḥ-saṅkīrṇa
ABB-42,hāridranētra
ABB-43,hāridramūtra
ABB-44,hāridravarcha
AAB-112(SK52),grīvāhuṇḍanam
ACB-30,śvētamūtratvam
ACB-31,śvētanētratvam
ED-6.10,rōmāṁtikā
MC,duṣṭastanyapānajanyarōgaḥ
MD,bālarōgaḥ-saṅkīrṇa
CZ,nan
SM34(AAC-12.4),vibandha
EJ-4.11,vṛkkarogaḥ
EJ-4.11.1,vṛkkarogaḥ-pūrvarupam
EJ-4.11.2,vṛkkarogaḥ-upadravaḥ
VH-5,svastha
GGGGGQ,GGGGQ
